ID,score
406,6.364554762840271
407,9.133027195930481
408,1.849324256181717
409,1.7750166356563568
410,8.9197438955307
411,2.6279976963996887
412,3.9890584349632263
413,0.7465730607509613
414,8.889358639717102
415,0.8446121960878372
416,9.366914629936218
417,9.118748903274536
418,1.7277021706104279
419,9.18785274028778
420,9.461805820465088
421,6.918733716011047
422,0.8077691495418549
423,7.82630980014801
424,9.405657649040222
425,9.52354609966278
426,9.180220365524292
427,3.2347747683525085
428,0.9687891602516174
429,2.191994786262512
430,7.616909742355347
431,8.315907716751099
432,8.539815545082092
433,8.657492399215698
434,7.415784597396851
435,7.941131591796875
436,1.738806962966919
437,7.318442463874817
438,8.819721341133118
439,6.206607818603516
440,9.365156888961792
441,9.104395508766174
442,3.154139816761017
443,9.387642741203308
444,1.922745555639267
445,8.089832067489624
446,8.541259169578552
447,9.120706915855408
448,7.798423171043396
449,8.609962463378906
450,1.3174404203891754
451,9.070255756378174
452,1.6220267117023468
453,9.220318794250488
454,6.341632604598999
455,0.8725349605083466
456,9.086610674858093
457,9.327346682548523
458,0.5495163053274155
459,8.672439455986023
460,8.732607960700989
461,9.262959361076355
462,1.9804079830646515
463,0.8598421514034271
464,3.8752979040145874
465,0.9152049571275711
466,8.278436064720154
467,9.031203389167786
468,8.861019015312195
469,9.360597729682922
470,9.539477229118347
471,9.435731768608093
472,9.037142395973206
473,7.7418601512908936
474,8.13402771949768
475,0.7652955502271652
476,0.33188890665769577
477,1.0650177299976349
478,1.8408145010471344
479,0.9969485551118851
480,0.7745838165283203
481,6.368229985237122
482,2.282152622938156
483,7.038090825080872
484,9.649492502212524
485,2.297162711620331
486,8.00039291381836
487,9.588494896888733
488,8.783032894134521
489,9.70870554447174
490,9.483002424240112
491,8.84339153766632
492,9.00766909122467
493,0.678732767701149
494,5.152348279953003
495,0.463375449180603
496,8.894099593162537
497,8.753763437271118
498,1.1553528159856796
499,9.726426601409912
500,0.9200393408536911
501,1.803363859653473
502,8.968642354011536
503,0.5204271525144577
504,7.9953306913375854
505,8.83447527885437
506,8.686106204986572
507,8.170102834701538
508,9.546259045600891
509,9.378849267959595
510,9.13966953754425
511,8.819558024406433
512,8.828369379043579
513,9.206317663192749
514,0.5423054099082947
515,9.161233305931091
516,8.272566199302673
517,7.1838802099227905
518,8.85465681552887
519,9.083359837532043
520,8.891785144805908
521,9.234930276870728
522,9.459741115570068
523,8.601171970367432
524,9.14438009262085
525,8.364014625549316
526,9.06157910823822
527,0.5412749946117401
528,7.3186928033828735
529,2.699982523918152
530,1.6366885602474213
531,4.013875722885132
532,8.775978684425354
533,8.355531096458435
534,0.5212666839361191
535,7.649632692337036
536,9.420047402381897
537,0.43101534247398376
538,2.4296410381793976
539,9.09149706363678
540,3.6782974004745483
541,0.7539742439985275
542,8.992145657539368
543,1.1622660607099533
544,0.7379353046417236
545,8.340176343917847
546,0.9556557983160019
547,8.20474922657013
548,5.664425492286682
549,8.526068925857544
550,0.7410386949777603
551,8.90600323677063
552,8.941746950149536
553,8.819271326065063
554,6.795299053192139
555,1.621672660112381
556,1.4031390845775604
557,9.315747618675232
558,0.8639127761125565
559,9.661503434181213
560,9.465901255607605
561,2.5796568393707275
562,1.342400461435318
563,8.072412610054016
564,3.038581907749176
565,9.220848679542542
566,9.537729620933533
567,8.639295101165771
568,7.575286626815796
569,7.645961046218872
570,8.959962129592896
571,7.864864468574524
572,4.375130832195282
573,0.5443255975842476
574,8.501569032669067
575,1.4855293929576874
576,3.1945061683654785
577,6.281187534332275
578,8.54216992855072
579,1.4145693182945251
580,2.5795024633407593
581,9.007619023323059
582,8.91630232334137
583,9.511961340904236
584,0.6563770025968552
585,9.267156720161438
586,9.422033429145813
587,8.967278003692627
588,8.79374623298645
589,8.848403096199036
590,1.462346613407135
591,9.484163522720337
592,9.481169581413269
593,9.424347281455994
594,8.96828293800354
595,5.960401892662048
596,8.847551941871643
597,8.775092959403992
598,1.818452924489975
599,9.257423877716064
600,9.546730518341064
601,9.238163232803345
602,2.915966510772705
603,1.5662236511707306
604,0.7460645586252213
605,1.7490985989570618
606,2.0826269686222076
607,8.887470364570618
608,8.98524820804596
609,1.2198298424482346
610,7.560376524925232
611,8.55840265750885
612,0.6013605371117592
613,9.675888419151306
614,7.944433093070984
615,0.899854451417923
616,2.693687677383423
617,0.9330765902996063
618,0.3843722492456436
619,8.676880598068237
620,1.974140703678131
621,1.6868604719638824
622,1.9189396500587463
623,8.674318194389343
624,8.820276856422424
625,8.062689304351807
626,8.496758937835693
627,5.074930787086487
628,2.2704151272773743
629,9.215851426124573
630,8.903676867485046
631,0.5980663001537323
632,8.384888172149658
633,1.7067034542560577
634,9.119089841842651
635,2.7075234055519104
636,9.446092247962952
637,9.16099727153778
638,8.691880702972412
639,1.1359888315200806
640,8.950884938240051
641,9.049575328826904
642,3.7405025959014893
643,8.932638764381409
644,1.4403824508190155
645,9.183411002159119
646,1.165597289800644
647,2.5805142521858215
648,9.550452828407288
649,8.607134819030762
650,7.83417820930481
651,9.554126262664795
652,1.3572768867015839
653,1.6849826276302338
654,9.300140738487244
655,8.603837490081787
656,8.90390932559967
657,7.001709938049316
658,9.602150917053223
659,9.314310550689697
660,2.3923417925834656
661,7.856969237327576
662,9.14059579372406
663,1.0084152221679688
664,1.7253275215625763
665,9.269784688949585
666,7.731800675392151
667,3.5416099429130554
668,8.990271091461182
669,1.0374600440263748
670,4.1916850209236145
671,9.212774634361267
672,8.293116092681885
673,1.5608111023902893
674,8.602367639541626
675,9.277532696723938
676,7.3730456829071045
677,8.824702501296997
678,8.905404806137085
679,7.926234006881714
680,3.6105573177337646
681,9.124979376792908
682,0.952264741063118
683,6.2762486934661865
684,5.076603889465332
685,8.633610010147095
686,5.3922975063323975
687,8.652949333190918
688,0.3393327444791794
689,0.8254443109035492
690,9.45599615573883
691,8.98254930973053
692,9.001091122627258
693,5.85942804813385
694,8.89533519744873
695,9.121463894844055
696,2.318141907453537
697,9.355279803276062
698,9.121050238609314
699,9.182144403457642
700,9.10083293914795
701,9.107837677001953
702,7.764841914176941
703,0.7408352196216583
704,6.980214715003967
705,1.9157201051712036
706,9.052141904830933
707,9.464911222457886
708,8.894487023353577
709,2.231682687997818
710,7.490691542625427
711,1.7759326100349426
712,8.887667655944824
713,9.003889560699463
714,9.45022463798523
715,3.851853311061859
716,8.758917450904846
717,3.1611689925193787
718,0.7199109345674515
719,6.471415162086487
720,7.975603938102722
721,9.509735703468323
722,9.517300724983215
723,2.3582591116428375
724,8.884827494621277
725,1.1530354619026184
726,7.3090022802352905
727,7.659367918968201
728,8.66240918636322
729,1.7509925365447998
730,1.3300327956676483
731,2.14399591088295
732,8.507288098335266
733,8.475477695465088
734,8.951595425605774
735,8.932600617408752
736,2.1581463515758514
737,1.9069662690162659
738,9.226657748222351
739,7.416453957557678
740,1.862366646528244
741,3.117970824241638
742,2.3177073895931244
743,9.16239619255066
744,8.282943367958069
745,9.359276294708252
746,7.469118237495422
747,8.895422220230103
748,7.891286611557007
749,5.986422300338745
750,9.150416851043701
751,1.1877532303333282
752,9.600767493247986
753,9.365697503089905
754,8.794848918914795
755,8.944224119186401
756,9.192930459976196
757,2.9392898082733154
758,0.31670156866312027
759,9.360242486000061
760,3.5220149159431458
761,7.906779646873474
762,9.306097030639648
763,2.0466284453868866
764,2.1126146614551544
765,9.056518077850342
766,8.620244264602661
767,8.307572603225708
768,8.686937689781189
769,8.802476525306702
770,1.093604937195778
771,9.159266948699951
772,1.4010800421237946
773,7.401168942451477
774,9.18839156627655
775,0.736708790063858
776,1.2960894405841827
777,9.051499962806702
778,8.644379377365112
779,8.681221604347229
780,8.50514531135559
781,9.223257303237915
782,8.633888959884644
783,9.31779146194458
784,7.578801512718201
785,9.556483626365662
786,8.675376176834106
787,1.6530139744281769
788,9.014381766319275
789,2.2530362010002136
790,7.497355341911316
791,7.309582829475403
792,0.9820462763309479
793,8.826690912246704
794,8.97540271282196
795,8.511098027229309
796,2.010033279657364
797,7.479133605957031
798,9.113375544548035
799,2.454867362976074
800,9.375081062316895
801,8.63681435585022
802,8.897933959960938
803,2.1285468339920044
804,9.102678298950195
805,1.5510499477386475
806,1.2546509504318237
807,0.9113278239965439
808,4.603540301322937
809,9.360592365264893
810,8.989458680152893
811,7.873715758323669
812,7.318338751792908
813,0.9179609268903732
814,3.206585943698883
815,8.88655424118042
816,5.967733860015869
817,2.999722957611084
818,8.903535008430481
819,9.377007484436035
820,1.64919912815094
821,0.6153750792145729
822,9.004307985305786
823,0.8545117080211639
824,8.874292969703674
825,1.5530654788017273
826,1.4786970615386963
827,7.579095363616943
828,9.498308897018433
829,8.86331856250763
830,9.523037075996399
831,3.0278825759887695
832,9.050114154815674
833,9.28230881690979
834,9.299455285072327
835,2.6247715950012207
836,9.222269058227539
837,9.135890007019043
838,2.0924757421016693
839,1.0800579935312271
840,9.020341038703918
841,7.776447534561157
842,9.514108896255493
843,8.979071974754333
844,3.0762979388237
845,1.5822336077690125
846,3.947748839855194
847,2.2339870035648346
848,4.598354399204254
849,8.895469903945923
850,9.160453081130981
851,6.74002468585968
852,0.5910536646842957
853,9.578903913497925
854,7.9001665115356445
855,2.8513798117637634
856,8.821209073066711
857,4.253969192504883
858,9.465901255607605
859,8.167275786399841
860,8.967152833938599
861,0.7639267295598984
862,1.2493140250444412
863,1.3097627460956573
864,0.7266051322221756
865,8.70219886302948
866,1.3226765394210815
867,2.084076553583145
868,1.1022913455963135
869,2.547304928302765
870,1.2809929251670837
871,2.7977612614631653
872,9.136900901794434
873,2.012159526348114
874,9.689000844955444
875,0.5121402069926262
876,9.005263447761536
877,0.42901717126369476
878,6.377924084663391
879,0.40563836693763733
880,8.707273602485657
881,0.6034135073423386
882,9.05605673789978
883,8.577436208724976
884,7.650963068008423
885,1.5439382195472717
886,9.446904063224792
887,9.44685161113739
888,0.6804586201906204
889,1.9637200236320496
890,7.915162444114685
891,8.790090084075928
892,8.632480502128601
893,0.819026306271553
894,2.5385266542434692
895,9.22170102596283
896,2.1186327934265137
897,8.830405473709106
898,8.039081692695618
899,6.260054111480713
900,2.324822247028351
901,8.132583498954773
902,9.110358953475952
903,1.588239073753357
904,1.907256692647934
905,0.7042206078767776
906,9.568549990653992
907,6.9163525104522705
908,8.619733452796936
909,1.1796505004167557
910,0.9895487129688263
911,9.012522101402283
912,8.099414110183716
913,9.755115509033203
914,8.617182970046997
915,8.243560791015625
916,7.822291254997253
917,0.9542237222194672
918,9.60253655910492
919,1.3509973883628845
920,4.217839539051056
921,8.109469413757324
922,9.518940448760986
923,8.354436755180359
924,2.333560883998871
925,9.076959490776062
926,3.0853810906410217
927,5.437576770782471
928,2.781710624694824
929,8.612222671508789
930,6.791386604309082
931,9.251598119735718
932,8.647377490997314
933,2.0779991149902344
934,5.567953586578369
935,1.077280044555664
936,9.20727252960205
937,6.849455237388611
938,9.624393582344055
939,8.804753422737122
940,0.8368425816297531
941,2.1745066344738007
942,2.3343826830387115
943,9.318453669548035
944,9.221245646476746
945,2.163207232952118
946,9.200712442398071
947,1.7085178196430206
948,8.855359554290771
949,0.6993455439805984
950,9.612700939178467
951,8.960365056991577
952,9.331377744674683
953,0.5511943995952606
954,0.6101147830486298
955,1.5996894240379333
956,2.6118960976600647
957,0.36977212876081467
958,9.12618637084961
959,2.5717127323150635
960,8.924459218978882
961,0.9312092512845993
962,8.342844247817993
963,3.503110706806183
964,1.2524175643920898
965,9.224103093147278
966,0.99409319460392
967,3.904126286506653
968,9.231513738632202
969,9.281999468803406
970,0.8005602657794952
971,8.955342173576355
972,9.252414107322693
973,8.626542091369629
974,8.506118059158325
975,7.26769745349884
976,9.164294004440308
977,8.810835480690002
978,9.359890222549438
979,9.716082215309143
980,9.095552563667297
981,8.585705757141113
982,9.138478636741638
983,8.998410701751709
984,8.880572319030762
985,1.0378827154636383
986,7.71697998046875
987,1.5617914497852325
988,0.6924379616975784
989,3.877272605895996
990,8.830381631851196
991,0.6859175115823746
992,5.526297688484192
993,0.7214067131280899
994,9.586487412452698
995,9.079942107200623
996,2.106032222509384
997,1.04276642203331
998,5.323963761329651
999,8.012754321098328
1000,9.198333621025085
1001,0.8006160706281662
1002,1.7551413178443909
1003,9.087198972702026
1004,9.617449641227722
1005,6.2973010540008545
1006,0.6865783035755157
1007,9.271275401115417
1008,8.666170835494995
1009,9.34967815876007
1010,9.502335786819458
1011,8.102129697799683
1012,8.924981355667114
1013,2.6422935724258423
1014,2.1524426341056824
1015,9.624474048614502
1016,6.052619218826294
1017,8.32665503025055
1018,9.131654500961304
1019,8.375529050827026
1020,9.498932361602783
1021,7.861018180847168
1022,8.776299357414246
1023,9.140371680259705
1024,7.820475697517395
1025,7.8385913372039795
1026,9.278326034545898
1027,9.749025106430054
1028,8.138527274131775
1029,8.70228886604309
1030,8.706027865409851
1031,9.264360666275024
1032,9.130456447601318
1033,8.927923440933228
1034,9.00972306728363
1035,8.802273273468018
1036,0.9279277920722961
1037,4.328265488147736
1038,8.956850171089172
1039,8.76204252243042
1040,3.381529748439789
1041,8.890818357467651
1042,1.0862883180379868
1043,1.4360015094280243
1044,1.115667074918747
1045,3.344612419605255
1046,7.688112258911133
1047,8.207976818084717
1048,0.8196400105953217
1049,8.741455078125
1050,9.419421553611755
1051,1.1039700359106064
1052,9.182226061820984
1053,6.13053023815155
1054,1.2381229549646378
1055,8.752289414405823
1056,8.829147219657898
1057,0.7592575997114182
1058,9.01163637638092
1059,1.7694947123527527
1060,8.424428701400757
1061,9.278490543365479
1062,9.339972138404846
1063,4.624443352222443
1064,2.3807162046432495
1065,9.16272222995758
1066,1.4534099400043488
1067,8.730631470680237
1068,9.493366479873657
1069,9.249446392059326
1070,9.479589462280273
1071,5.012582540512085
1072,9.658408761024475
1073,8.016104698181152
1074,8.899134397506714
1075,8.931429982185364
1076,8.756647109985352
1077,3.989836871623993
1078,8.210296034812927
1079,9.193294048309326
1080,8.965781331062317
1081,1.0347940027713776
1082,6.469070315361023
1083,9.105146527290344
1084,7.899103164672852
1085,1.8439920246601105
1086,1.033443808555603
1087,8.673125505447388
1088,3.570733070373535
1089,9.502220749855042
1090,8.766332864761353
1091,8.655914664268494
1092,2.87395179271698
1093,9.649966955184937
1094,8.485909700393677
1095,1.170811802148819
1096,9.397002458572388
1097,2.1558985114097595
1098,0.4719751328229904
1099,8.473395109176636
1100,9.01475191116333
1101,5.402294397354126
1102,3.036346435546875
1103,1.0686565190553665
1104,3.321114480495453
1105,8.676323294639587
1106,1.6515450179576874
1107,8.885087966918945
1108,9.76846158504486
1109,4.820776283740997
1110,9.047491550445557
1111,2.796613574028015
1112,6.91428005695343
1113,8.532601594924927
1114,9.044015407562256
1115,9.248302578926086
1116,1.276189535856247
1117,8.06583285331726
1118,1.278199702501297
1119,6.104636788368225
1120,9.271939396858215
1121,8.766933679580688
1122,2.773442566394806
1123,8.736774325370789
1124,5.6550151109695435
1125,7.246394157409668
1126,8.03051471710205
1127,5.694877505302429
1128,8.609256148338318
1129,9.132370948791504
1130,0.5003999546170235
1131,7.259208559989929
1132,9.390929341316223
1133,1.0610005259513855
1134,9.342278242111206
1135,9.805671572685242
1136,9.10711944103241
1137,0.5705713108181953
1138,5.891925692558289
1139,1.2022330611944199
1140,9.375530481338501
1141,0.698520690202713
1142,9.255351424217224
1143,3.8281384110450745
1144,2.18361034989357
1145,1.3467825949192047
1146,2.5864562392234802
1147,8.931357860565186
1148,9.658989310264587
1149,0.9703189134597778
1150,1.8225082755088806
1151,4.408439099788666
1152,6.471054553985596
1153,8.29915463924408
1154,1.2244418263435364
1155,8.62413465976715
1156,0.9726672619581223
1157,8.083616495132446
1158,5.213313698768616
1159,0.3789776563644409
1160,3.6187154054641724
1161,8.759040236473083
1162,3.8527828454971313
1163,0.5099702626466751
1164,0.8753648400306702
1165,8.862838745117188
1166,8.73572826385498
1167,9.107668399810791
1168,9.16148066520691
1169,8.291606307029724
1170,0.9667909890413284
1171,1.2999285757541656
1172,1.0385539382696152
1173,0.715402215719223
1174,9.223348498344421
1175,8.889301419258118
1176,2.538510262966156
1177,9.133985042572021
1178,9.036158919334412
1179,1.2452006340026855
1180,9.671292304992676
1181,1.0465796291828156
1182,0.8923385292291641
1183,8.500500321388245
1184,9.620922207832336
1185,9.443908929824829
1186,1.5267299115657806
1187,8.824425339698792
1188,9.144107103347778
1189,7.385985851287842
1190,8.690363764762878
1191,9.167765378952026
1192,5.720444321632385
1193,1.3031120598316193
1194,9.044696688652039
1195,9.395532011985779
1196,9.311673045158386
1197,0.6003913283348083
1198,9.499582052230835
1199,9.576911330223083
1200,3.8799726963043213
1201,2.0786432921886444
1202,1.862572729587555
1203,2.721213698387146
1204,8.606892824172974
1205,9.207068681716919
1206,2.65622079372406
1207,0.9215214848518372
1208,2.3042893409729004
1209,6.137502193450928
1210,2.676764726638794
1211,1.8145444989204407
1212,8.771895170211792
1213,9.130946397781372
1214,0.7043039053678513
1215,2.5285661220550537
1216,7.269220948219299
1217,1.6997592151165009
1218,0.7786137610673904
1219,0.9297336637973785
1220,9.082497358322144
1221,1.7445209622383118
1222,3.4456059336662292
1223,7.143482565879822
1224,0.8029663562774658
1225,8.765757083892822
1226,2.2246918082237244
1227,9.03447151184082
1228,0.7428503036499023
1229,2.0819568634033203
1230,1.0765785723924637
1231,7.86257266998291
1232,9.012812972068787
1233,8.993141055107117
1234,8.940820693969727
1235,0.7830056548118591
1236,2.3186637461185455
1237,8.360664248466492
1238,8.962924480438232
1239,4.618276059627533
1240,9.11594569683075
1241,9.551922082901001
1242,7.111676335334778
1243,0.5673671141266823
1244,8.757986426353455
1245,5.492059588432312
1246,2.233261913061142
1247,4.454485476016998
1248,9.415712356567383
1249,9.42154347896576
1250,8.028016090393066
1251,9.472827315330505
1252,9.198262095451355
1253,5.740227699279785
1254,2.336031347513199
1255,1.208653450012207
1256,8.542560935020447
1257,1.211177259683609
1258,9.030126929283142
1259,1.2494365125894547
1260,6.00940465927124
1261,1.0573970526456833
1262,8.610785007476807
1263,7.819410562515259
1264,9.242748618125916
1265,8.146792650222778
1266,0.6670744717121124
1267,0.8320767432451248
1268,3.0459362268447876
1269,9.070293307304382
1270,8.400594592094421
1271,2.578752636909485
1272,9.278824925422668
1273,9.06469464302063
1274,8.36161196231842
1275,8.912041783332825
1276,9.446442127227783
1277,9.209983944892883
1278,7.793093323707581
1279,2.7293166518211365
1280,0.9071062505245209
1281,8.829536437988281
1282,9.151800274848938
1283,9.011736512184143
1284,9.235225319862366
1285,3.3496764302253723
1286,8.943684101104736
1287,2.259685844182968
1288,7.793855667114258
1289,1.3124917447566986
1290,9.117023348808289
1291,0.6116192042827606
1292,8.547717928886414
1293,0.6411296874284744
1294,1.5172728896141052
1295,8.378676176071167
1296,2.7368059754371643
1297,9.30890679359436
1298,9.760152697563171
1299,9.139889478683472
1300,9.05116617679596
1301,9.548507332801819
1302,2.970287799835205
1303,9.660349488258362
1304,1.9508877396583557
1305,8.969417214393616
1306,2.8925439715385437
1307,1.3797476887702942
1308,8.293495774269104
1309,0.6783461570739746
1310,3.6553925275802612
1311,7.191581130027771
1312,0.8729710429906845
1313,4.81894463300705
1314,9.514598846435547
1315,8.9762544631958
1316,2.9104164242744446
1317,9.074949026107788
1318,8.084771633148193
1319,9.384354948997498
1320,1.992887705564499
1321,3.650025725364685
1322,7.709652781486511
1323,8.269879221916199
1324,0.8416729420423508
1325,0.5319013819098473
1326,8.533562421798706
1327,3.318639099597931
1328,9.252270460128784
1329,8.134889602661133
1330,8.427104949951172
